emails_sent,send_time,subject_line,unique_opens,open_rate,clicks,click_rate,html_file_path
321,2020-10-22 21:15:25+00:00,Conéctate aquí al taller “Encontrando tu propósito”,158,0.492211838006231,95,0.177570093457944,all-data/html/a813fe9091.html
3512,2020-02-19 21:28:12+00:00,Conéctate hoy a nuestro webinar informativo.,528,0.150384505838792,93,0.0193677015095414,all-data/html/a8306add4a.html
1001,2020-09-16 21:13:26+00:00,Conéctate hoy al  2do Ciclo de Conversatorios Continental Digital 💻,531,0.530469530469531,108,0.0929070929070929,all-data/html/a82af21a41.html
51,2021-05-12 18:00:00+00:00,Conéctate hoy: El ejercicio legal en la era digital.,12,0.244897959183673,0,0.0,all-data/html/a84110d3d4.html
6657,2019-11-14 21:51:10+00:00,conéctate y aprende a construir tu marca personal en el webinar gratuito,2230,0.335136759843703,92,0.0129245566576495,all-data/html/a84bdeb164.html
1562,2023-05-26 21:27:41+00:00,"CONFERENCIA: ""El codigo de ética internacional del contador y la ética en la tecnología""",710,0.454545454545455,93,0.0473751600512163,all-data/html/a851c5c484.html
229,2019-11-28 14:00:00+00:00,Conferencia: Transformación digital en la escuela 🏦,47,0.206140350877193,8,0.0307017543859649,all-data/html/a857c4d05a.html
15351,2021-11-03 23:59:34+00:00,Conoce a nuestros actuales estudiantes en la feria de carrera Open Conti 2021,1167,0.076055787278415,71,0.0037148070907194,all-data/html/a8740979b2.html
2166,2021-11-26 21:25:15+00:00,Conoce el caso de éxito de Kambista,400,0.184757505773672,18,0.0060046189376443,all-data/html/a877cd171a.html
43119,2021-04-16 14:00:00+00:00,Conoce el nuevo logro de la Universidad Continental 🏆📜,3570,0.0828536947642034,143,0.0031099145933902,all-data/html/a87983fae9.html
1527,2021-01-15 00:07:05+00:00,Conoce el rol de un Ingeniero Industrial,157,0.103086014445174,40,0.0177281680892974,all-data/html/a888a7ff80.html
95,2021-01-13 23:07:25+00:00,Conoce el rol del Psicólogo en el mundo,23,0.25,7,0.0543478260869565,all-data/html/a889cf703f.html
13265,2023-11-03 22:24:00+00:00,Conoce la encrucijada tecnológica: La IA y el metaverso están redefiniendo las carreras de Ingenierías y Negocio,765,0.0581616361286398,4,0.0003041131300843,all-data/html/a89b99f825.html
22,2021-02-10 16:43:05+00:00,Conoce la transformación digital en la Psicología,7,0.333333333333333,1,0.0476190476190476,all-data/html/a8b14e8c4d.html
4166,2021-11-22 21:30:00+00:00,Conoce las especialidades de tu carrera de derecho,400,0.0960614793467819,64,0.010326609029779,all-data/html/a8ca6eca24.html
5414,2021-11-22 21:30:00+00:00,Conoce las especialidades de tu carrera de psicología,555,0.102568841249307,64,0.0096100535945296,all-data/html/a8d94ee7b1.html
19559,2021-01-19 18:48:54+00:00,Conoce las ventajas de estudiar en una modalidad 100% virtual,1596,0.0817036961195863,162,0.0073205692638476,all-data/html/a8f1d0b669.html
540,2021-08-11 00:14:14+00:00,Conoce los siguientes pasos luego de tu postulación,169,0.313543599257885,24,0.0371057513914656,all-data/html/a9061b2b82.html
1604,2020-11-12 23:01:10+00:00,Conoce más de la carrera de Administración,191,0.119300437226733,12,0.0068707058088694,all-data/html/a91683f60f.html
358,2020-11-02 18:33:59+00:00,Conoce más de la carrera de Administración de Neg. Internacionales,30,0.0837988826815642,3,0.0055865921787709,all-data/html/a91a35ed07.html
67,2020-11-02 18:49:07+00:00,Conoce más de la carrera de Administración y Finanzas,4,0.0597014925373134,0,0.0,all-data/html/a91ce53912.html
1053,2020-11-12 23:04:07+00:00,Conoce más de la carrera de Administración y Gestión Pública,103,0.0980019029495718,8,0.005708848715509,all-data/html/a920a9bf07.html
220,2020-11-02 18:56:34+00:00,Conoce más de la carrera de Administración y Marketing,13,0.0599078341013824,1,0.0046082949308755,all-data/html/a9459a22e5.html
21,2020-11-02 18:40:42+00:00,Conoce más de la carrera de Administración y Recursos Humanos,2,0.0952380952380952,0,0.0,all-data/html/a92e38e68c.html
1605,2020-11-13 15:20:24+00:00,Conoce más de la carrera de Arquitectura,139,0.0867124142233312,9,0.0049906425452276,all-data/html/a9503316c9.html
61,2020-11-02 18:43:18+00:00,Conoce más de la carrera de Ciencias y Tecnologías de la Comunicación,2,0.0327868852459016,0,0.0,all-data/html/a956f327e2.html
209,2020-11-02 18:51:33+00:00,Conoce más de la carrera de Contabilidad,25,0.120772946859903,0,0.0,all-data/html/a95f172451.html
1640,2020-11-13 15:07:30+00:00,Conoce más de la carrera de Derecho,155,0.0946275946275946,21,0.0085470085470085,all-data/html/a95c9661c9.html
146,2020-11-13 15:06:08+00:00,Conoce más de la carrera de Economía,11,0.0753424657534246,1,0.0068493150684931,all-data/html/a97623d467.html
255,2020-11-13 15:12:15+00:00,Conoce más de la carrera de Enfermería,23,0.0901960784313725,0,0.0,all-data/html/a984283e5f.html
907,2020-11-13 15:23:18+00:00,Conoce más de la carrera de Ingeniería Ambiental,87,0.0962389380530973,7,0.0055309734513274,all-data/html/a98c51a2c2.html
1635,2020-11-13 15:24:44+00:00,Conoce más de la carrera de Ingeniería Civil,275,0.168608215818516,11,0.006131207847946,all-data/html/a9939cc89c.html
90,2020-11-02 19:07:00+00:00,Conoce más de la carrera de Ingeniería de Minas,20,0.222222222222222,8,0.0444444444444444,all-data/html/a99e3f2cc3.html
223,2020-11-02 19:16:53+00:00,Conoce más de la carrera de Ingeniería de Sistemas e Informática,37,0.167420814479638,5,0.0226244343891402,all-data/html/a9a227e421.html
107,2020-11-02 19:03:19+00:00,Conoce más de la carrera de Ingeniería Eléctrica,15,0.14018691588785,8,0.0560747663551401,all-data/html/a9e2078d4d.html
16,2020-11-02 19:04:04+00:00,Conoce más de la carrera de Ingeniería Empresarial,1,0.0625,1,0.0625,all-data/html/a9de5dc88c.html
343,2020-11-02 18:45:09+00:00,Conoce más de la carrera de Ingeniería Industrial,34,0.0997067448680351,1,0.002932551319648,all-data/html/a9ce19a831.html
399,2020-11-12 23:57:45+00:00,Conoce más de la carrera de Ingeniería Mecánica,46,0.115577889447236,3,0.007537688442211,all-data/html/a9e2a08535.html
286,2020-11-13 15:08:19+00:00,Conoce más de la carrera de Ingeniería Mecatrónica,20,0.0701754385964912,4,0.0070175438596491,all-data/html/a9f5303037.html
2583,2020-11-13 15:10:39+00:00,Conoce más de la carrera de Medicina Humana,256,0.0991863618752421,36,0.0081363812475784,all-data/html/aa0a4ad021.html
131,2020-11-13 15:03:16+00:00,Conoce más de la carrera de Odontología,20,0.152671755725191,0,0.0,all-data/html/aa2db5ee16.html
2503,2020-11-12 22:59:52+00:00,Conoce más de la carrera de Psicología,250,0.100120144173008,42,0.0108129755706848,all-data/html/aa347ed533.html
35,2020-11-02 18:44:21+00:00,Conoce más de la carrera de Tecnología Médica - Laboratorio Clínico y Anatomía Patológica,6,0.171428571428571,3,0.0571428571428571,all-data/html/aa3b793056.html
96,2020-11-13 15:14:45+00:00,Conoce más de la carrera de Tecnología Médica – Terapia Física y Rehabilitación,12,0.125,2,0.0208333333333333,all-data/html/aa42662358.html
113,2021-05-26 15:33:13+00:00,Conoce más de la Universidad Continental,20,0.176991150442478,9,0.0530973451327433,all-data/html/aa5a5c8a15.html
112,2021-11-10 15:58:04+00:00,Conoce nuestras carreras 100% A distancia en nuestra feria de carreras Open Conti,16,0.142857142857143,2,0.0178571428571428,all-data/html/aa7bb07c84.html
7568,2021-03-11 15:30:30+00:00,conoce nuestras plataformas virtuales 💻,697,0.0922934322033898,74,0.0078125,all-data/html/aa96b7f62f.html
375,2021-02-15 22:39:18+00:00,Conoce nuestro modelo educativo 100% a distancia,30,0.0802139037433155,4,0.0080213903743315,all-data/html/aa9d26906e.html
39,2021-01-05 15:39:45+00:00,Conoce nuestro modelo educativo 100% virtual,15,0.384615384615385,12,0.17948717948718,all-data/html/aaa0a6a029.html
11647,2020-10-16 00:21:00+00:00,Conoce nuestro modelo educativo A Distancia 100% virtual,1449,0.124452460706004,359,0.0239628961607833,all-data/html/aad2030c63.html
7080,2020-08-12 20:00:00+00:00,Conoce nuestros horarios de primer ciclo del Centro de Idiomas UC,361,0.051060820367751,0,0.0,all-data/html/aae9b9d4eb.html
10171,2019-08-05 22:11:05+00:00,"Conoce nuestros horarios, idiomas y modalidades de tu idioma favorito",1456,0.144229816740961,112,0.00901436354631,all-data/html/aaeecb051a.html
638,2019-08-06 17:04:00+00:00,Conoce nuestros programas de inglés para escolares.,178,0.2848,6,0.008,all-data/html/ab088bfaaa.html
11350,2021-05-11 17:43:46+00:00,Conoce por qué estudiar 100% virtual,2050,0.180680416005641,112,0.0081967213114754,all-data/html/ab038f5091.html
2195,2021-08-23 13:29:19+00:00,conoce todo lo que necesitas saber para matricularte.,314,0.14370709382151,79,0.0210526315789473,all-data/html/ab12c581b5.html
412,2021-09-29 14:19:20+00:00,Conoce todo lo que necesitas saber para matricularte.,264,0.640776699029126,78,0.12621359223301,all-data/html/ab44ebab83.html
175,2019-11-14 16:50:11+00:00,Conoce y aplica las técnicas de manejo profesional de una cámara réflex |  23 de noviembre,21,0.12,3,0.0114285714285714,all-data/html/ab51ba253d.html
523,2020-09-02 22:06:11+00:00,Conocerte es importante. Participa y gana,38,0.072936660268714,5,0.0095969289827255,all-data/html/ab71d6dcd3.html
807,2021-05-03 17:15:00+00:00,Continúa con tu proceso de matrícula,166,0.205700123915737,55,0.0483271375464684,all-data/html/ab54cba0d0.html
3831,2020-02-14 22:01:48+00:00,Conviértete en el profesional que quieres ser sin dejar de trabajar,377,0.0986136541982736,30,0.0062777923097044,all-data/html/ab73fac232.html
10078,2020-04-18 01:47:59+00:00,Conviértete en el profesional que quieres ser sin dejar de trabajar 💼,1336,0.132763589386863,226,0.0163967007850541,all-data/html/ab85ca6b14.html
365,2021-07-05 13:00:00+00:00,Conviértete en un líder financiero,29,0.0794520547945205,1,0.0027397260273972,all-data/html/ab8c73ef8c.html
12908,2021-01-21 01:00:00+00:00,Conviértete en un profesional que impacta y trasciende,1041,0.0824489149374307,48,0.0034848724853476,all-data/html/ab90c37bf8.html
15411,2021-02-03 20:23:16+00:00,"Coraje y valor, el ADN de un@ verdadero Wanka",3015,0.195702972867714,200,0.0122679475529014,all-data/html/ab8ed9be10.html
16800,2023-06-21 18:16:48+00:00,Cumbre Inaugural Internacional💡¡Te esperamos en el Business X FACTOR!  🇺🇸,1265,0.0756669458069147,18,0.0006579734417992,all-data/html/627877ce28.html
415,2016-12-09 22:38:38+00:00,Curso Microsoft Office - Formación Continua,163,0.392771084337349,0,0.0,all-data/html/628c55a494.html
82,2023-10-25 19:03:35+00:00,"Da el primer paso hacia tu éxito profesional, participa del evento “ESTUDIA CONTABILIDAD EN LA UNIVERSIDAD CONTINENTAL CUSCO”",10,0.121951219512195,0,0.0,all-data/html/629259e6fb.html
34283,2020-11-14 21:44:52+00:00,Dale Play y únete a #LaFuerzaDelCambio,7350,0.214479558784908,480,0.0126645072806326,all-data/html/62cef4eea8.html
15568,2021-10-18 21:12:07+00:00,Desafíos y competencias del docente en la era digital,834,0.0536368898321435,14,0.0008360666280789,all-data/html/62db91c575.html
591,2020-12-16 13:30:00+00:00,Desarrolla tu potencial emprendedor,58,0.0981387478849407,3,0.0050761421319796,all-data/html/62ee7c655f.html
660,2021-06-28 13:00:00+00:00,Desata tu creatividad con la carrera de Ingeniería Mecánica,23,0.0349013657056145,0,0.0,all-data/html/62e13bcfe0.html
2771,2019-11-14 19:45:53+00:00,Descubre cómo culminar tu carrera sin descuidar tu trabajo y familia,464,0.167448574521833,9,0.0032479249368459,all-data/html/62eb2b2bf6.html
6017,2019-10-22 23:00:00+00:00,Descubre cómo destacar en LinkedIn estratégicamente,1374,0.228618968386023,24,0.0039933444259567,all-data/html/632686cae6.html
2966,2019-12-04 15:56:34+00:00,descubre como estudiar una carrera universitaria sin dejar de trabajar,465,0.156829679595278,22,0.0064080944350758,all-data/html/6343fc23e3.html
2075,2019-06-14 20:15:00+00:00,descubre cómo gestionar la experiencia del cliente en el sector financiero,580,0.27992277992278,16,0.0057915057915057,all-data/html/635e37f130.html
74,2020-12-10 22:42:25+00:00,Descubre el mundo desde la psicología,14,0.189189189189189,1,0.0135135135135135,all-data/html/638ca15e74.html
83,2021-01-14 18:03:30+00:00,Descubre el potencial de la Ingeniería Mecánica,5,0.0609756097560975,1,0.0121951219512195,all-data/html/6394d7fa49.html
2758,2019-11-20 18:12:32+00:00,Descubre hoy cómo culminar tu carrera sin descuidar tu trabajo y familia,286,0.103698332124728,5,0.0018129079042784,all-data/html/639dcc54fa.html
167,2019-07-18 21:11:42+00:00,Descubre la carrera de  Ingeniería Ambiental,32,0.191616766467066,2,0.0119760479041916,all-data/html/63afbbe688.html
278,2019-07-18 21:11:50+00:00,Descubre la carrera de Administración y Marketing.,27,0.0971223021582733,0,0.0,all-data/html/63e42f404b.html
272,2019-07-18 21:11:27+00:00,Descubre la carrera de Administración y Negocios Internacionales,39,0.144444444444444,2,0.0074074074074074,all-data/html/63f0c10e35.html
204,2019-07-18 21:11:40+00:00,Descubre la carrera de Arquitectura,37,0.181372549019608,0,0.0,all-data/html/63fcbbd462.html
55,2019-08-05 23:35:30+00:00,Descubre la carrera de Derecho,20,0.4,2,0.02,all-data/html/63fbafd1c2.html
10,2019-08-16 23:23:09+00:00,Descubre la carrera de Ingeniería Civil,2,0.25,0,0.0,all-data/html/640ce0d9d1.html
30,2019-08-05 23:35:26+00:00,Descubre la carrera de Ingeniería de Sistemas e Informática,12,0.428571428571429,0,0.0,all-data/html/6421c2df70.html
666,2019-07-18 21:11:16+00:00,Descubre la carrera de Medicina Humana,167,0.251506024096386,6,0.0090361445783132,all-data/html/64360698fd.html
425,2019-07-18 21:11:47+00:00,Descubre la carrera de Psicología,76,0.178823529411765,5,0.0070588235294117,all-data/html/64409e150c.html
11597,2019-11-05 22:41:24+00:00,Descubre la experiencia del Cliente Retail,3294,0.284235050478902,111,0.006730520320994,all-data/html/644466ab89.html
163,2021-07-19 22:00:00+00:00,Descubre las oportunidades de estudiar de manera 100% digital,11,0.0674846625766871,0,0.0,all-data/html/645053ee46.html
37,2020-09-23 18:19:59+00:00,Descubre todo lo que puede hacer un Ingenierio Ambiental,11,0.305555555555556,4,0.0555555555555555,all-data/html/645973bb6a.html
13300,2021-03-15 14:41:04+00:00,Descubre todo sobre tu carrera en la modalidad A Distancia 100% virtual,1040,0.0782484387931683,80,0.0054171996087578,all-data/html/6457ca9716.html
36,2020-09-23 18:25:10+00:00,Descubre tu potencial en los negocios internacionales y el marketing con la UC,11,0.314285714285714,3,0.0857142857142857,all-data/html/6473a2db2e.html
22487,2021-01-13 23:06:46+00:00,Despierta tu espíritu creativo en el Open Conti 2021,4566,0.203177145908423,237,0.0089885640546433,all-data/html/6479f2f3c1.html
810,2021-04-07 22:16:31+00:00,Directores del Bicentenario,314,0.394472361809045,61,0.0615577889447236,all-data/html/6477b73c11.html
9266,2021-11-17 00:09:45+00:00,Disfruta del show de stand up comedy con el Club de la Comedia,696,0.0751538710722384,37,0.0035633300939423,all-data/html/647b46a460.html
21568,2024-01-18 20:00:00+00:00,Doble Grado Internacional 🇺🇸🇵🇪 Viaja a Miami o Madrid para una semana,3253,0.151945443505068,129,0.0049978980802466,all-data/html/648a02533e.html
38485,2024-02-08 21:28:36+00:00,Doble Grado Internacional l Estudia en USA desde donde te encuentres 🇺🇸,5707,0.152008310249307,75,0.001678031110164,all-data/html/649cafbf78.html
41921,2024-02-01 22:30:00+00:00,Doble Grado Internacional: ¿Sabías que puedes realizar una semana presencial en Miami o Madrid? 🇪🇸🇺🇸,5399,0.129283302602907,100,0.0021790665932329,all-data/html/64a134c807.html
300,2020-11-30 15:55:19+00:00,Ejecuta una estrategia de éxito - Seminario Gestión Comercial en Colegios,17,0.0570469798657718,16,0.0134228187919463,all-data/html/64a7bec647.html
32826,2023-06-21 18:31:44+00:00,Ejerce tu profesión a nivel internacional con un título estadounidense en Continental University of Florida,6569,0.202840821367917,142,0.0028716998610467,all-data/html/64b1bf6f37.html
3809,2021-05-06 22:36:29+00:00,El ejercicio legal en la era digital,437,0.114969744803999,40,0.0102604577742699,all-data/html/64ca3b929e.html
77285,2020-06-26 16:00:00+00:00,El mundo está cambiando. 🌎 🚀 Entérate qué es lo que se viene.,3437,0.044527069919289,246,0.0025521771236834,all-data/html/64fc26a02c.html
30965,2020-11-04 22:40:24+00:00,El Open Conti premia tu asistencia,6879,0.222290441414076,1093,0.0301816066696826,all-data/html/650ba8b019.html
1788,2021-03-13 00:47:42+00:00,Elige cómo quieres estudiar,421,0.23559037493005,66,0.0212646894236149,all-data/html/651f4157ac.html
4724,2021-02-26 16:38:52+00:00,Elige cómo quieres estudiar - ¡Postula a la UC!,284,0.0601694915254237,45,0.0063559322033898,all-data/html/6547fc681f.html
10094,2019-08-12 15:55:05+00:00,"Elige el idioma, modalidad y horario que mejor se adapte a ti",664,0.0658207771609833,45,0.0039651070578905,all-data/html/654ffb9c86.html
34169,2020-12-04 21:47:46+00:00,Emprende desde el colegio con los consejos de Cristian Arens 👉,3334,0.0976195356191257,143,0.0031329605012736,all-data/html/65524a3e36.html
2055,2021-05-06 21:03:48+00:00,Emprende y Activa tu legado,206,0.10034096444228,17,0.0058451047247929,all-data/html/655ed43bb3.html
17420,2020-10-20 17:42:47+00:00,"Encuentra tu propósito, participa del Open Conti",1487,0.0854450382118025,76,0.0038499109348962,all-data/html/656d1c6e11.html
1609,2021-10-01 14:48:14+00:00,Es momento de cumplir tus sueños,180,0.113207547169811,16,0.0069182389937106,all-data/html/65784a4c12.html
4854,2021-07-14 14:06:33+00:00,Es momento de hacer realidad tus sueños 👉,305,0.0628995669210146,8,0.0014435966178593,all-data/html/65788f2de8.html
587,2021-07-12 22:00:00+00:00,"Escucha a tu corazón, estudia A Distancia",112,0.191452991452991,12,0.0136752136752136,all-data/html/6576b826d2.html
24247,2021-12-10 20:24:45+00:00,Eso que tienes en mente que lo escuche el continente,4901,0.202411927476975,112,0.0038409119068269,all-data/html/657c7f5160.html
758,2021-04-13 14:17:50+00:00,Estamos a pocos días. Confirma tu participación.,123,0.163346613545817,30,0.0305444887118193,all-data/html/65aea868cc.html
16393,2021-02-09 19:49:44+00:00,Estamos a un  día de iniciar el Open Conti 2021,1034,0.0631219095293327,73,0.0028691777058787,all-data/html/65ade6fb45.html
23,2021-04-26 21:52:07+00:00,Estamos listos para que cumplas tus sueños,6,0.260869565217391,0,0.0,all-data/html/65b395e0e8.html
3309,2020-08-19 22:38:20+00:00,Estamos por comenzar la charla informativa 💪,485,0.146658602963411,147,0.0272149984880556,all-data/html/65c847864e.html
97,2021-11-09 23:00:00+00:00,Estamos por comenzar nuestro Taller de Contabilidad,28,0.301075268817204,17,0.150537634408602,all-data/html/65de74c99b.html
285,2020-12-17 17:52:23+00:00,Este 2021 cumple tu sueño de ser un profesional.,48,0.169014084507042,16,0.0492957746478873,all-data/html/65eee9a60a.html
37475,2020-12-07 20:18:46+00:00,Estrategias y herramientas para redactar un CV ganador,4732,0.126439545758183,263,0.0059853039412157,all-data/html/65eee9ebf4.html
5582,2017-07-20 18:52:46+00:00,ESTUDIA A DISTANCIA | CIERRE DE INSCRIPCIONES 21 DE JULIO | UNIVERSIDAD CONTINENTAL,874,0.156686984582288,0,0.0,all-data/html/661a0f2c67.html
1128,2021-07-07 15:37:29+00:00,Estudia a tu ritmo y logra tus metas profesionales. Crece con el Instituto Continental.,164,0.145519077196096,0,0.0,all-data/html/662002fa35.html
16269,2021-11-11 23:16:20+00:00,Estudia cerca de casa en uno de los campus más modernos de Lima,1743,0.107519585466658,129,0.0032076984763432,all-data/html/6620fafa90.html
45,2020-12-10 13:30:00+00:00,Estudia Derecho y conviértete en un agente de cambio,3,0.0666666666666666,2,0.0222222222222222,all-data/html/663bd3f1f8.html
12358,2021-02-26 01:00:00+00:00,Estudia desde casa con nuestra modalidad A Distancia - ¡Postula a la UC!,671,0.0543716068389919,135,0.0069686411149825,all-data/html/664240faed.html
8439,2021-03-11 23:45:47+00:00,Estudia desde casa con nuestra modalidad Presencial - ¡Postula a la UC!,841,0.0997154375148209,87,0.0072326298316338,all-data/html/6647676cfe.html
3976,2021-03-15 16:48:21+00:00,Estudia desde casa con nuestra modalidad Semipresencial - ¡Postula a la UC!,421,0.105911949685535,66,0.0130817610062893,all-data/html/6662d18441.html
7654,2020-08-07 18:24:18+00:00,estudia dónde y cuando quieras ¡Tú decides!,808,0.106078508599186,95,0.0070894052776683,all-data/html/666fb671f1.html
3884,2017-07-20 18:56:49+00:00,ESTUDIA EN EL PROGRAMA CPGT | UNIVERSIDAD CONTINENTAL | CIERRE DE INSCRIPCIONES 21 DE JULIO,714,0.183973202782788,0,0.0,all-data/html/66a1ca44cc.html
15905,2023-11-04 00:32:59+00:00,Estudia en la Universidad Continental con grandes beneficios y convenios.,1202,0.0758311778436691,16,0.0009463125354867,all-data/html/66afe726e1.html
4588,2020-02-27 18:00:18+00:00,Estudia en un ambiente en donde fluyan tus ideas.,301,0.0657205240174672,13,0.0024017467248908,all-data/html/66c0255e03.html
555,2021-01-29 19:28:44+00:00,Estudia en una de las 7 mejores universidades privadas del Perú,84,0.151351351351351,16,0.018018018018018,all-data/html/66c589289d.html
88,2021-02-11 20:27:08+00:00,Estudia ingeniería mecánica y moviliza el mundo,19,0.215909090909091,1,0.0113636363636363,all-data/html/66dbf91e01.html
151,2021-12-10 15:26:42+00:00,Estudia Ingeniería Mecatrónica en la Universidad Continental,24,0.16,8,0.0466666666666666,all-data/html/66dbdf00e9.html
8985,2019-11-20 21:42:26+00:00,estudia lo que más te apasiona en la Universidad Continental.,867,0.0965048975957257,28,0.002560106856634,all-data/html/66de15b9be.html
175,2021-02-04 21:41:29+00:00,Estudia sin dejar de trabajar. Te esperamos en el Open Conti 2021,27,0.155172413793103,6,0.028735632183908,all-data/html/66f5dd48e6.html
77,2020-02-15 00:30:45+00:00,Estudia una carrera con alta proyección laboral ingeniería ambiental.,10,0.135135135135135,1,0.0135135135135135,all-data/html/66fa651106.html
3232,2019-11-29 22:49:39+00:00,estudia una carrera universitaria sin dejar de trabajar,339,0.104921077065924,18,0.0052615289384091,all-data/html/67157564e7.html
42,2021-06-25 21:43:02+00:00,Estudiar y trabajar es posible. Descubre la modalidad Semipresencial,11,0.275,5,0.1,all-data/html/6719fb8866.html
226,2020-09-30 17:37:01+00:00,Evento informativo: ¿La carrera de Psicología es para mí?,51,0.25,8,0.0294117647058823,all-data/html/6732763090.html
70,2020-11-11 21:30:00+00:00,Evento informativo: ¿Por qué elegir Ingeniería de Sistemas e Informática?,20,0.298507462686567,21,0.104477611940299,all-data/html/67257c211f.html
123,2020-09-25 19:31:05+00:00,Evento informativo: ¿Por qué estudiar en la modalidad Semipresencial de la UC? 📌,26,0.211382113821138,4,0.032520325203252,all-data/html/6737e589dd.html
5643,2020-08-26 21:15:00+00:00,Evento informativo: BIM: las claves de la transición digital,546,0.0968600319318786,23,0.0028383892141209,all-data/html/6746476318.html
3662,2020-10-29 21:40:01+00:00,Evento informativo: Conoce el modelo educativo UC,406,0.110989611809732,35,0.0084745762711864,all-data/html/6756046e63.html
1361,2020-08-27 21:35:07+00:00,Evento informativo: Conoce la carrera de Administración,248,0.182352941176471,20,0.0110294117647058,all-data/html/6761324504.html
4313,2020-08-26 20:18:23+00:00,Evento informativo: Conoce la carrera de Ingeniería,1521,0.353228053878309,114,0.0106827682303762,all-data/html/67769b84f9.html
1441,2020-08-27 20:35:55+00:00,Evento informativo: Conoce la carrera de Psicología,270,0.1875,58,0.0152777777777777,all-data/html/6794c35526.html
165,2020-11-21 00:15:00+00:00,Evento informativo: Conoce las experiencias de nuestros estudiantes,29,0.175757575757576,18,0.0787878787878787,all-data/html/67a9561b1a.html
14001,2021-04-15 19:39:32+00:00,Evento informativo: Conoce nuestras plataformas virtuales,1110,0.0795015040825096,79,0.0045838705056582,all-data/html/67ad592abf.html
77,2020-10-01 17:42:29+00:00,Evento informativo: Descubre el perfil del futuro Arquitect@,12,0.164383561643836,2,0.0273972602739726,all-data/html/67c7095424.html
315,2020-10-31 14:09:02+00:00,Evento informativo: Diseña tu futuro,20,0.0636942675159235,10,0.0222929936305732,all-data/html/67c50213b9.html
240,2020-09-28 18:59:48+00:00,Evento informativo: El Futuro de la Contabilidad,75,0.320512820512821,10,0.0427350427350427,all-data/html/67ef44844b.html
916,2021-06-05 14:45:00+00:00,Evento informativo: Perspectivas económicas y empresariales de la región Cusco,260,0.283842794759825,51,0.0305676855895196,all-data/html/680ef920b7.html
360,2020-11-11 22:30:00+00:00,Evento informativo: SOS: El rol del  psicólogo en el mundo,86,0.244318181818182,35,0.0710227272727272,all-data/html/680d446798.html
26,2020-10-23 20:15:00+00:00,Evento informativo: Súmate a la modalidad Semipresencial de la Universidad Continental,5,0.208333333333333,3,0.125,all-data/html/681241cc80.html
13079,2021-12-13 21:31:26+00:00,Expande tu talento con educación 100% virtual,902,0.069060561978409,55,0.0038281907970293,all-data/html/68269180fb.html
1016,2021-08-26 22:38:48+00:00,Expande tu talento más allá de tus propias fronteras,230,0.226600985221675,21,0.0197044334975369,all-data/html/683bc434cd.html
4525,2021-03-18 19:00:00+00:00,Experimenta la carrera de Administración y Marketing,510,0.114247311827957,8,0.0008960573476702,all-data/html/6846656547.html
670,2021-03-29 18:38:33+00:00,Falta poco para el Taller Introductorio al Pensamiento Lateral 🧠,162,0.242152466367713,44,0.0508221225710014,all-data/html/68549b00af.html
17411,2020-10-21 22:34:54+00:00,Faltan 2 días para el taller virtual “Encuentra tu propósito”,1446,0.0830891225650749,209,0.009136355800724,all-data/html/6856300908.html
1960,2017-08-11 22:52:26+00:00,"FULL DAY ""INNOVAR PARA COMPETIR"" | VIERNES 18 DE AGOSTO 3 PM | UNIVERSIDAD CONTINENTAL",315,0.160714285714286,9,0.0040816326530612,all-data/html/685d16d269.html
5340,2021-12-14 00:47:37+00:00,Gana premios en nuestro Tik Tok challenge,217,0.040720585475699,7,0.0013135672734096,all-data/html/6869e530c5.html
15519,2021-01-29 15:11:35+00:00,Haz realidad tus proyectos en nuestro laboratorio digital en el Open Conti 2021,804,0.0518810092275924,39,0.0021294444085952,all-data/html/6876c7d281.html
24,2021-01-27 22:00:00+00:00,Hazlo sostenible - Estudia Ingeniería ambiental,4,0.166666666666667,7,0.0833333333333333,all-data/html/688a874063.html
3333,2016-10-19 16:44:47+00:00,"Hola , ¿Todavía te interesa postular a la Modalidad Gente que Trabaja?",1116,0.340347666971638,28,0.007624275693809,all-data/html/689e395ac1.html
3039,2020-04-24 13:45:31+00:00,"Hoy a las 5 p. m. participa del webinar ""¿Qué impulsa a un profesional a desarrollar proyectos de Impacto Positivo?""",287,0.0945011524530786,33,0.0065854461639776,all-data/html/689f629666.html
3037,2020-04-27 14:32:31+00:00,"Hoy a las 5 p. m. participa del webinar ""Yo puedo hacer la diferencia: Conociendo el Fab Lab""",816,0.268774703557312,74,0.0177865612648221,all-data/html/68e10a917f.html
1814,2021-12-17 20:18:40+00:00,Hoy es el último día del Cyber Conti.,319,0.178112786152987,29,0.0134003350083752,all-data/html/68e9c6e9bf.html
394,2021-07-13 18:06:25+00:00,Hoy iniciamos el Proyecto de Innovación docente,209,0.530456852791878,964,0.317258883248731,all-data/html/68ed3f729e.html
5462,2020-10-09 13:30:00+00:00,HOY: Únete a la Semana de la Psicología Latinoamericana,923,0.169171554252199,115,0.0146627565982404,all-data/html/693e11e94e.html
4828,2021-06-18 16:42:26+00:00,Idiomas UC: Descubre nuestro nuevo programa Virtual Twice a Week,1346,0.278790389395195,7,0.0014498757249378,all-data/html/69418c35d3.html
